"fs_orleans" "g_faust" "g_iphigenia"
"gaukelspiel" 0.00774143603638475 0 0
"gaumen" 0 0.00646015698181466 0
"geachtet" 0.00387071801819237 0 0.00655866727880895
"gebete" 0.00387071801819237 0.00323007849090733 0
"gebeut" 0 0 0.0131173345576179
"gebildet" 0.00387071801819237 0 0.00655866727880895
"gebrauch" 0 0 0.0131173345576179
"gebührt" 0 0.00323007849090733 0.00655866727880895
"geburt" 0.00387071801819237 0.00323007849090733 0
"gedachte" 0 0 0.0131173345576179
"gedämpft" 0.00387071801819237 0 0.00655866727880895
"gedanke" 0.00387071801819237 0 0.00655866727880895
"gedankenvoll" 0.00387071801819237 0.00323007849090733 0
"gedeihen" 0 0.00646015698181466 0
"gedräng" 0.00387071801819237 0.00323007849090733 0
"gedrängten" 0 0.00646015698181466 0
"gedrängter" 0 0.00646015698181466 0
"geehrt" 0.00774143603638475 0 0
"geendet" 0.00774143603638475 0 0
"gefahren" 0 0.00323007849090733 0.00655866727880895
"gefangner" 0 0.00323007849090733 0.00655866727880895
"gefechte" 0.00774143603638475 0 0
"gefiel" 0 0.00646015698181466 0
"gefilde" 0.00774143603638475 0 0
"gefragt" 0 0.00323007849090733 0.00655866727880895
"gefühlen" 0 0.00323007849090733 0.00655866727880895
"gehangen" 0 0.00646015698181466 0
"geheime" 0 0.00646015698181466 0
"gehend" 0 0.00646015698181466 0
"gehör" 0.00387071801819237 0.00323007849090733 0
"gehorchet" 0.00387071801819237 0.00323007849090733 0
"gehorcht" 0.00774143603638475 0 0
"gehören" 0.00387071801819237 0.00323007849090733 0
"gehorsam" 0.00387071801819237 0 0.00655866727880895
"gehorsams" 0.00387071801819237 0 0.00655866727880895
"geiste" 0.00387071801819237 0.00323007849090733 0
"geisterreich" 0.00387071801819237 0.00323007849090733 0
"geistige" 0 0.00646015698181466 0
"gekannt" 0 0.00323007849090733 0.00655866727880895
"gelächter" 0.00387071801819237 0 0.00655866727880895
"gelagert" 0.00387071801819237 0 0.00655866727880895
"geleite" 0 0.00323007849090733 0.00655866727880895
"gelernt" 0 0 0.0131173345576179
"gelesen" 0.00387071801819237 0.00323007849090733 0
"geliebt" 0.00387071801819237 0 0.00655866727880895
"geliebtes" 0.00387071801819237 0.00323007849090733 0
"gelungen" 0 0.00646015698181466 0
"gelüsten" 0.00387071801819237 0.00323007849090733 0
"gemahlin" 0.00387071801819237 0 0.00655866727880895
"gemeine" 0.00387071801819237 0 0.00655866727880895
"gemüth" 0 0 0.0131173345576179
"genährt" 0 0 0.0131173345576179
"genießest" 0 0 0.0131173345576179
"genoß" 0 0.00646015698181466 0
"genossen" 0.00387071801819237 0 0.00655866727880895
"genügt" 0.00387071801819237 0.00323007849090733 0
"geopfert" 0.00774143603638475 0 0
"geprägt" 0 0.00323007849090733 0.00655866727880895
"gequält" 0 0.00646015698181466 0
"gerad" 0.00774143603638475 0 0
"geraubt" 0.00774143603638475 0 0
"gereuen" 0 0.00323007849090733 0.00655866727880895
"geringer" 0 0 0.0131173345576179
"gerücht" 0.00387071801819237 0 0.00655866727880895
"gesagt" 0 0.00646015698181466 0
"gesandt" 0.00387071801819237 0.00323007849090733 0
"geschahn" 0.00387071801819237 0 0.00655866727880895
"geschehen" 0.00387071801819237 0.00323007849090733 0
"gescheiter" 0 0.00646015698181466 0
"geschenke" 0 0.00646015698181466 0
"geschicht" 0 0.00646015698181466 0
"geschickt" 0.00774143603638475 0 0
"geschieht" 0.00387071801819237 0.00323007849090733 0
"geschlechte" 0.00387071801819237 0.00323007849090733 0
"geschlect" 0 0 0.0131173345576179
"geschloßnem" 0.00774143603638475 0 0
"geschmeid" 0 0.00646015698181466 0
"geschmiedet" 0 0 0.0131173345576179
"gesegnet" 0 0 0.0131173345576179
"gesendete" 0.00774143603638475 0 0
"gesetze" 0.00774143603638475 0 0
"gesichte" 0.00387071801819237 0.00323007849090733 0
"gesinnt" 0.00387071801819237 0.00323007849090733 0
"gesprochen" 0 0.00323007849090733 0.00655866727880895
"gestellt" 0.00387071801819237 0.00323007849090733 0
"gestiftet" 0.00774143603638475 0 0
"gesunden" 0.00387071801819237 0.00323007849090733 0
"gesundheit" 0.00387071801819237 0.00323007849090733 0
"getöse" 0.00387071801819237 0.00323007849090733 0
"getrennt" 0 0.00323007849090733 0.00655866727880895
"getrieben" 0 0.00646015698181466 0
"getroffen" 0 0.00323007849090733 0.00655866727880895
"gewähre" 0 0 0.0131173345576179
"gewaltige" 0.00387071801819237 0 0.00655866727880895
"gewand" 0.00387071801819237 0 0.00655866727880895
"gewänder" 0 0.00646015698181466 0
"gewebe" 0 0 0.0131173345576179
"geweint" 0.00774143603638475 0 0
"gewerb" 0 0.00646015698181466 0
"gewisse" 0 0 0.0131173345576179
"gewisser" 0 0.00646015698181466 0
"gewißheit" 0 0.00646015698181466 0
"gewohnheit" 0 0.00323007849090733 0.00655866727880895
"gewölke" 0.00387071801819237 0 0.00655866727880895
"gewühle" 0 0.00646015698181466 0
"geziemt" 0 0 0.0131173345576179
"gezittert" 0.00387071801819237 0 0.00655866727880895
"gezogen" 0 0.00646015698181466 0
"gezückt" 0.00774143603638475 0 0
"gezweifelt" 0.00774143603638475 0 0
"gezwungen" 0 0 0.0131173345576179
"gibst" 0.00387071801819237 0 0.00655866727880895
"gier" 0 0.00646015698181466 0
"glanze" 0.00387071801819237 0.00323007849090733 0
"glänzt" 0 0.00646015698181466 0
"gläschen" 0 0.00646015698181466 0
"gläser" 0 0.00646015698181466 0
"gleiche" 0 0.00646015698181466 0
"gleichem" 0 0.00323007849090733 0.00655866727880895
"gleichgültig" 0 0.00323007849090733 0.00655866727880895
"gleichst" 0.00387071801819237 0.00323007849090733 0
"gleichwie" 0.00774143603638475 0 0
"gloster" 0.00774143603638475 0 0
"glücken" 0 0.00646015698181466 0
"glühende" 0 0.00646015698181466 0
"glühnde" 0.00774143603638475 0 0
"gnaden" 0 0.00646015698181466 0
"gnüge" 0.00387071801819237 0.00323007849090733 0
"golden" 0 0.00646015698181466 0
"goldner" 0 0.00646015698181466 0
"gönnen" 0 0.00323007849090733 0.00655866727880895
"gönnt" 0 0.00323007849090733 0.00655866727880895
"göttergleiche" 0 0 0.0131173345576179
"göttergleichen" 0 0.00323007849090733 0.00655866727880895
"götterhand" 0 0.00323007849090733 0.00655866727880895
"gottgesandte" 0.00774143603638475 0 0
"gottgesendete" 0.00774143603638475 0 0
"grabe" 0.00774143603638475 0 0
"graben" 0.00387071801819237 0.00323007849090733 0
"grase" 0 0.00646015698181466 0
"gräßlichsten" 0 0.00323007849090733 0.00655866727880895
"grausend" 0.00387071801819237 0 0.00655866727880895
"greife" 0.00387071801819237 0.00323007849090733 0
"greifen" 0 0.00646015698181466 0
"griechenland" 0 0 0.0131173345576179
"griechenlands" 0 0.00323007849090733 0.00655866727880895
"grinsest" 0 0.00646015698181466 0
"großem" 0 0.00323007849090733 0.00655866727880895
"großmut" 0.00387071801819237 0.00323007849090733 0
"grüne" 0.00387071801819237 0.00323007849090733 0
"grüner" 0 0.00323007849090733 0.00655866727880895
"grüße" 0 0.00646015698181466 0
"guckt" 0 0.00646015698181466 0
"güter" 0.00774143603638475 0 0
"gütig" 0.00387071801819237 0.00323007849090733 0
"gütige" 0.00387071801819237 0 0.00655866727880895
"guts" 0 0.00646015698181466 0
"hagestolz" 0 0.00646015698181466 0
"hahnenfeder" 0 0.00646015698181466 0
"halbgott" 0 0.00323007849090733 0.00655866727880895
"hälfte" 0 0.00323007849090733 0.00655866727880895
"halle" 0 0 0.0131173345576179
"handwerksbursch" 0 0.00646015698181466 0
"harret" 0.00387071801819237 0 0.00655866727880895
"harrt" 0.00387071801819237 0 0.00655866727880895
"hauptmann" 0.00774143603638475 0 0
"häuser" 0.00387071801819237 0.00323007849090733 0
"heeres" 0.00774143603638475 0 0
"heftge" 0.00774143603638475 0 0
"heftige" 0.00774143603638475 0 0
"heftiger" 0.00774143603638475 0 0
"heftigkeit" 0.00774143603638475 0 0
"hegt" 0 0.00323007849090733 0.00655866727880895
"heilen" 0.00774143603638475 0 0
"heiliger" 0.00387071801819237 0.00323007849090733 0
"heilsam" 0 0.00646015698181466 0
"heiße" 0 0.00646015698181466 0
"heitre" 0.00774143603638475 0 0
"heldenbrust" 0 0 0.0131173345576179
"heldentugend" 0.00774143603638475 0 0
"helfer" 0 0.00646015698181466 0
"helle" 0 0.00646015698181466 0
"hellem" 0 0.00646015698181466 0
"hemmst" 0.00774143603638475 0 0
"hemmt" 0 0.00646015698181466 0
"henker" 0 0.00646015698181466 0
"heraustretend" 0 0.00646015698181466 0
"hereintretend" 0.00387071801819237 0.00323007849090733 0
"hergebracht" 0 0.00323007849090733 0.00655866727880895
"hergeführt" 0.00387071801819237 0.00323007849090733 0
"herolde" 0.00774143603638475 0 0
"herrlichen" 0 0.00323007849090733 0.00655866727880895
"herrschte" 0.00387071801819237 0 0.00655866727880895
"herzoge" 0.00774143603638475 0 0
"hexenheer" 0 0.00646015698181466 0
"hexenküche" 0 0.00646015698181466 0
"hie" 0 0.00646015698181466 0
"hieltest" 0 0 0.0131173345576179
"hierauf" 0.00774143603638475 0 0
"himmelsfrüchte" 0.00387071801819237 0 0.00655866727880895
"himmelslicht" 0 0.00646015698181466 0
"himmlisch" 0 0.00646015698181466 0
"himmlischer" 0.00387071801819237 0.00323007849090733 0
"hinderniß" 0 0 0.0131173345576179
"hindert" 0 0.00323007849090733 0.00655866727880895
"hingerissen" 0 0.00323007849090733 0.00655866727880895
"hinnen" 0 0.00646015698181466 0
"hinterdrein" 0 0.00646015698181466 0
"hinunter" 0 0.00646015698181466 0
"hinweggerafft" 0 0.00646015698181466 0
"hinzu" 0.00774143603638475 0 0
"hippodamien" 0 0 0.0131173345576179
"hirn" 0 0.00646015698181466 0
"hirten" 0.00774143603638475 0 0
"hitze" 0.00774143603638475 0 0
"hochgefühl" 0.00774143603638475 0 0
"hochzeit" 0 0.00646015698181466 0
"hofe" 0.00387071801819237 0.00323007849090733 0
"hoffst" 0.00774143603638475 0 0
"hoflager" 0.00774143603638475 0 0
"hohem" 0 0.00323007849090733 0.00655866727880895
"hohl" 0 0.00646015698181466 0
"hohler" 0 0.00323007849090733 0.00655866727880895
"höhn" 0.00387071801819237 0.00323007849090733 0
"hokuspokus" 0 0.00646015698181466 0
"holder" 0 0.00323007849090733 0.00655866727880895
"höllengeister" 0.00387071801819237 0 0.00655866727880895
"holt" 0.00387071801819237 0.00323007849090733 0
"holz" 0 0.00646015698181466 0
"horche" 0 0 0.0131173345576179
"horcht" 0 0.00323007849090733 0.00655866727880895
"hörer" 0 0.00323007849090733 0.00655866727880895
"hörest" 0 0.00323007849090733 0.00655866727880895
"höret" 0.00387071801819237 0 0.00655866727880895
"hörner" 0 0.00646015698181466 0
"hörst" 0.00387071801819237 0.00323007849090733 0
"hörte" 0.00387071801819237 0 0.00655866727880895
"hosen" 0 0.00646015698181466 0
"hügel" 0 0.00646015698181466 0
"huldigen" 0.00774143603638475 0 0
"hülle" 0.00387071801819237 0 0.00655866727880895
"hunde" 0 0.00323007849090733 0.00655866727880895
"hur" 0 0.00646015698181466 0
"hut" 0 0.00646015698181466 0
"i" 0 0.00646015698181466 0
"ihrs" 0.00774143603638475 0 0
"ii" 0 0.00646015698181466 0
"inbegriff" 0 0.00646015698181466 0
"incubus" 0 0.00646015698181466 0
"innerste" 0 0 0.0131173345576179
"instrument" 0.00387071801819237 0.00323007849090733 0
"inwendig" 0 0.00646015698181466 0
"irdscher" 0.00774143603638475 0 0
"irre" 0 0.00646015698181466 0
"jagt" 0.00387071801819237 0.00323007849090733 0
"jammert" 0.00774143603638475 0 0
"jammervoller" 0.00774143603638475 0 0
"jauchzen" 0.00387071801819237 0 0.00655866727880895
"jauchzt" 0.00774143603638475 0 0
"jauchzten" 0.00774143603638475 0 0
"joch" 0.00774143603638475 0 0
"junger" 0.00387071801819237 0.00323007849090733 0
"jungfräulichen" 0.00774143603638475 0 0
"jungfraun" 0 0 0.0131173345576179
"jünglings" 0 0 0.0131173345576179
"jüngsten" 0.00387071801819237 0.00323007849090733 0
"kanns" 0.00774143603638475 0 0
"kapellmeister" 0 0.00646015698181466 0
"karls" 0.00774143603638475 0 0
"kathedrale" 0.00774143603638475 0 0
"kätzin" 0 0.00646015698181466 0
"kehr" 0.00387071801819237 0 0.00655866727880895
"keime" 0 0.00323007849090733 0.00655866727880895
"kennest" 0.00387071801819237 0.00323007849090733 0
"kerkers" 0.00387071801819237 0.00323007849090733 0
"keuschen" 0.00387071801819237 0.00323007849090733 0
"kinderlos" 0.00387071801819237 0 0.00655866727880895
"kindheit" 0.00387071801819237 0 0.00655866727880895
"kindlich" 0 0.00323007849090733 0.00655866727880895
"kindlichem" 0 0.00646015698181466 0
"klagen" 0 0.00646015698181466 0
"klagt" 0.00387071801819237 0.00323007849090733 0
"klar" 0 0.00323007849090733 0.00655866727880895
"klaren" 0.00387071801819237 0.00323007849090733 0
"klebt" 0 0.00646015698181466 0
"kleidet" 0 0.00646015698181466 0
"kleines" 0 0.00646015698181466 0
"kluge" 0 0.00323007849090733 0.00655866727880895
"klugem" 0 0.00323007849090733 0.00655866727880895
"kluges" 0.00387071801819237 0 0.00655866727880895
"knechtschaft" 0.00387071801819237 0 0.00655866727880895
"kniee" 0 0.00323007849090733 0.00655866727880895
"knien" 0 0.00646015698181466 0
"knüpft" 0.00387071801819237 0.00323007849090733 0
"kobold" 0 0.00646015698181466 0
"kohlen" 0 0.00323007849090733 0.00655866727880895
"köhlerbub" 0.00774143603638475 0 0
"kömmt" 0 0.00323007849090733 0.00655866727880895
"komödiant" 0 0.00646015698181466 0
"königlich" 0.00774143603638475 0 0
"königlicher" 0.00774143603638475 0 0
"konntet" 0.00774143603638475 0 0
"kostet" 0 0.00323007849090733 0.00655866727880895
"kräften" 0 0.00646015698181466 0
"kranich" 0 0.00646015698181466 0
"kriegerin" 0.00774143603638475 0 0
"kriegerisch" 0.00774143603638475 0 0
"kriegerische" 0.00774143603638475 0 0
"kriegerischen" 0.00774143603638475 0 0
"kriegstrommete" 0.00774143603638475 0 0
"kriegt" 0 0.00646015698181466 0
"krönen" 0.00774143603638475 0 0
"krönt" 0 0 0.0131173345576179
"krönungsmarsch" 0.00774143603638475 0 0
"krönungsstadt" 0.00774143603638475 0 0
"kugel" 0.00387071801819237 0.00323007849090733 0
"kühnem" 0.00387071801819237 0.00323007849090733 0
"kühner" 0 0.00646015698181466 0
"kühnheit" 0 0.00323007849090733 0.00655866727880895
"kummer" 0.00387071801819237 0.00323007849090733 0
"kunde" 0.00774143603638475 0 0
"künsten" 0.00387071801819237 0.00323007849090733 0
"künstler" 0 0.00646015698181466 0
"kuppler" 0 0.00646015698181466 0
"kuriert" 0 0.00646015698181466 0
"kurze" 0 0.00646015698181466 0
"kurzem" 0.00774143603638475 0 0
"lachst" 0.00774143603638475 0 0
"läg" 0 0.00646015698181466 0
"lämmer" 0.00774143603638475 0 0
"landsmann" 0.00387071801819237 0 0.00655866727880895
"lanzen" 0.00774143603638475 0 0
"lara" 0 0.00646015698181466 0
"lasse" 0 0.00646015698181466 0
"lässest" 0 0.00646015698181466 0
"lauert" 0 0.00323007849090733 0.00655866727880895
"laune" 0.00387071801819237 0.00323007849090733 0
"lauten" 0.00387071801819237 0 0.00655866727880895
"lebendigen" 0 0.00646015698181466 0
"lebensart" 0 0.00646015698181466 0
"lebenslauf" 0 0.00646015698181466 0
"lebet" 0.00387071801819237 0 0.00655866727880895
"lebhafter" 0.00774143603638475 0 0
"ledig" 0.00774143603638475 0 0
"legte" 0 0 0.0131173345576179
"lehre" 0.00387071801819237 0.00323007849090733 0
"leibhaftig" 0 0.00646015698181466 0
"leiche" 0.00387071801819237 0.00323007849090733 0
"leichnam" 0.00387071801819237 0.00323007849090733 0
"leichter" 0 0 0.0131173345576179
"leichtes" 0 0.00323007849090733 0.00655866727880895
"leidenschaft" 0 0.00323007849090733 0.00655866727880895
"leidet" 0 0 0.0131173345576179
"leidlich" 0 0.00646015698181466 0
"leihe" 0 0.00323007849090733 0.00655866727880895
"leihn" 0.00774143603638475 0 0
"leis" 0 0.00323007849090733 0.00655866727880895
"lenken" 0 0 0.0131173345576179
"lerne" 0 0.00646015698181466 0
"leucht" 0 0.00646015698181466 0
"leuchtend" 0.00387071801819237 0 0.00655866727880895
"liebend" 0.00774143603638475 0 0
"liebender" 0 0.00646015698181466 0
"liebenswürdig" 0 0.00646015698181466 0
"liebes" 0 0 0.0131173345576179
"liebeslust" 0 0.00646015698181466 0
"liebevoll" 0 0.00323007849090733 0.00655866727880895
"liebs" 0 0.00646015698181466 0
"liebstes" 0 0.00323007849090733 0.00655866727880895
"lilie" 0.00387071801819237 0.00323007849090733 0
"links" 0 0.00646015698181466 0
"lispelnd" 0 0.00323007849090733 0.00655866727880895
"lodern" 0 0.00323007849090733 0.00655866727880895
"lords" 0.00774143603638475 0 0
"löwen" 0.00387071801819237 0.00323007849090733 0
"lügst" 0.00774143603638475 0 0
"lustig" 0 0.00646015698181466 0
"lustigen" 0 0.00646015698181466 0
"m" 0 0 0.0131173345576179
"mächtiger" 0 0.00646015698181466 0
"mächtiges" 0.00387071801819237 0.00323007849090733 0
"mägdlein" 0 0.00646015698181466 0
"magistratspersonen" 0.00774143603638475 0 0
"mahle" 0 0.00323007849090733 0.00655866727880895
"manch" 0 0.00646015698181466 0
"mancherlei" 0 0.00646015698181466 0
"manchmal" 0 0 0.0131173345576179
"mangelt" 0 0 0.0131173345576179
"männern" 0.00774143603638475 0 0
"männlich" 0.00387071801819237 0 0.00655866727880895
"manns" 0 0 0.0131173345576179
"mär" 0 0.00646015698181466 0
"marne" 0.00774143603638475 0 0
"marsch" 0.00774143603638475 0 0
"marschälle" 0.00774143603638475 0 0
"marthens" 0 0.00646015698181466 0
"masse" 0 0.00646015698181466 0
"mauer" 0.00387071801819237 0.00323007849090733 0
"maul" 0 0.00646015698181466 0
"maus" 0 0.00646015698181466 0
"mäuse" 0 0.00646015698181466 0
"meere" 0.00387071801819237 0 0.00655866727880895
"meidet" 0.00774143603638475 0 0
"meinesgleichen" 0 0.00646015698181466 0
"meinetwillen" 0 0.00323007849090733 0.00655866727880895
"meistern" 0.00774143603638475 0 0
"melde" 0 0 0.0131173345576179
"melden" 0 0 0.0131173345576179
"melun" 0.00774143603638475 0 0
"memmen" 0.00774143603638475 0 0
"menschenstimme" 0.00387071801819237 0.00323007849090733 0
"menschlichkeit" 0.00387071801819237 0 0.00655866727880895
"merke" 0 0.00323007849090733 0.00655866727880895
"messe" 0 0.00646015698181466 0
"michael" 0 0.00323007849090733 0.00655866727880895
"mild" 0 0.00646015698181466 0
"minister" 0 0.00646015698181466 0
"miser" 0 0.00646015698181466 0
"miteinander" 0.00387071801819237 0.00323007849090733 0
"mitleids" 0.00774143603638475 0 0
"mittag" 0 0.00646015698181466 0
"möge" 0 0 0.0131173345576179
"moos" 0 0.00646015698181466 0
"mordes" 0 0 0.0131173345576179
"morgens" 0 0.00646015698181466 0
"mühle" 0 0.00646015698181466 0
"muntre" 0.00387071801819237 0.00323007849090733 0
"murren" 0 0.00323007849090733 0.00655866727880895
"musen" 0 0.00646015698181466 0
"musikanten" 0 0.00646015698181466 0
"müßgen" 0.00774143603638475 0 0
"müßig" 0.00774143603638475 0 0
"muster" 0 0.00323007849090733 0.00655866727880895
"mutig" 0.00387071801819237 0.00323007849090733 0
"mütter" 0.00774143603638475 0 0
"mutterblutes" 0 0 0.0131173345576179
"mylord" 0.00774143603638475 0 0
"nächsten" 0.00387071801819237 0.00323007849090733 0
"nackt" 0 0.00646015698181466 0
"nackte" 0 0.00323007849090733 0.00655866727880895
"nähern" 0 0 0.0131173345576179
"nähren" 0 0.00323007849090733 0.00655866727880895
"nahverwandte" 0 0 0.0131173345576179
"namens" 0.00774143603638475 0 0
"narr" 0.00387071801819237 0.00323007849090733 0
"narrheit" 0.00387071801819237 0.00323007849090733 0
"ne" 0 0 0.0131173345576179
"nehmet" 0.00387071801819237 0.00323007849090733 0
"neid" 0.00774143603638475 0 0
"neigen" 0.00387071801819237 0.00323007849090733 0
"neigte" 0.00387071801819237 0 0.00655866727880895
"netze" 0 0 0.0131173345576179
"netzen" 0 0 0.0131173345576179
"neugieriger" 0 0.00646015698181466 0
"neuigkeiten" 0 0.00646015698181466 0
"nichten" 0 0 0.0131173345576179
"nirgends" 0 0.00323007849090733 0.00655866727880895
"nonne" 0.00774143603638475 0 0
"nordens" 0 0.00646015698181466 0
"nötig" 0 0.00646015698181466 0
"nötigt" 0 0.00646015698181466 0
"nug" 0 0.00323007849090733 0.00655866727880895
"nutzen" 0.00387071801819237 0.00323007849090733 0
"nützlich" 0 0.00323007849090733 0.00655866727880895
"obdach" 0.00774143603638475 0 0
"offenbarung" 0 0.00646015698181466 0
"öl" 0.00387071801819237 0.00323007849090733 0
"olympus" 0 0 0.0131173345576179
"opfern" 0.00387071801819237 0 0.00655866727880895
"opfert" 0.00774143603638475 0 0
"orakel" 0.00774143603638475 0 0
"orte" 0 0.00323007849090733 0.00655866727880895
"pack" 0 0.00646015698181466 0
"packen" 0 0.00646015698181466 0
"packt" 0 0.00646015698181466 0
"padua" 0 0.00646015698181466 0
"pagen" 0.00774143603638475 0 0
"pair" 0.00774143603638475 0 0
"pärchen" 0 0.00646015698181466 0
"pariere" 0 0.00646015698181466 0
"pariser" 0.00774143603638475 0 0
"parnaß" 0 0.00323007849090733 0.00655866727880895
"partei" 0.00774143603638475 0 0
"parteien" 0.00774143603638475 0 0
"parzen" 0 0 0.0131173345576179
"perlen" 0.00387071801819237 0.00323007849090733 0
"pest" 0 0.00646015698181466 0
"pfad" 0 0 0.0131173345576179
"pflegen" 0.00387071801819237 0 0.00655866727880895
"pflug" 0.00387071801819237 0.00323007849090733 0
"pforte" 0 0.00323007849090733 0.00655866727880895
"pfosten" 0.00387071801819237 0.00323007849090733 0
"pfropf" 0 0.00646015698181466 0
"phantom" 0.00387071801819237 0.00323007849090733 0
"plan" 0 0.00646015698181466 0
"plane" 0.00387071801819237 0.00323007849090733 0
"poitiers" 0.00774143603638475 0 0
"prächtig" 0 0.00646015698181466 0
"prangt" 0.00387071801819237 0.00323007849090733 0
"preisen" 0.00387071801819237 0.00323007849090733 0
"proben" 0 0.00646015698181466 0
"probiert" 0 0.00646015698181466 0
"prolog" 0 0.00646015698181466 0
"prüfung" 0.00387071801819237 0.00323007849090733 0
"publikum" 0 0.00646015698181466 0
"puppen" 0 0.00646015698181466 0
"putz" 0 0.00646015698181466 0
"putzt" 0 0.00646015698181466 0
"qualen" 0 0.00323007849090733 0.00655866727880895
"quid" 0 0.00646015698181466 0
"quillen" 0 0.00646015698181466 0
"quirlt" 0 0.00646015698181466 0
"r" 0 0.00646015698181466 0
"räche" 0.00774143603638475 0 0
"rächend" 0 0 0.0131173345576179
"rächet" 0.00387071801819237 0 0.00655866727880895
"ragout" 0 0.00646015698181466 0
"rang" 0 0.00646015698181466 0
"rasend" 0.00387071801819237 0.00323007849090733 0
"rasender" 0.00387071801819237 0.00323007849090733 0
"rasten" 0 0.00646015698181466 0
"rastlos" 0.00387071801819237 0.00323007849090733 0
"raten" 0 0.00646015698181466 0
"rathe" 0 0 0.0131173345576179
"rathen" 0 0 0.0131173345576179
"ratten" 0 0.00646015698181466 0
"räuber" 0.00387071801819237 0 0.00655866727880895
"rechtes" 0 0 0.0131173345576179
"redlichen" 0.00387071801819237 0.00323007849090733 0
"reichem" 0.00387071801819237 0 0.00655866727880895
"reicher" 0.00387071801819237 0.00323007849090733 0
"reiches" 0.00387071801819237 0 0.00655866727880895
"reichthum" 0 0 0.0131173345576179
"reift" 0 0 0.0131173345576179
"reigen" 0.00774143603638475 0 0
"reines" 0 0 0.0131173345576179
"reinlich" 0 0.00646015698181466 0
"rené" 0.00774143603638475 0 0
"renne" 0 0.00646015698181466 0
"rest" 0 0.00323007849090733 0.00655866727880895
"richter" 0.00387071801819237 0.00323007849090733 0
"rissest" 0.00387071801819237 0.00323007849090733 0
"ritze" 0.00387071801819237 0.00323007849090733 0
"rock" 0 0.00646015698181466 0
"rohen" 0 0.00646015698181466 0
"rohr" 0 0.00646015698181466 0
"rolle" 0.00387071801819237 0.00323007849090733 0
"rollen" 0 0.00646015698181466 0
"röm" 0 0.00646015698181466 0
"rot" 0 0.00646015698181466 0
"roten" 0 0.00646015698181466 0
"rückt" 0 0.00646015698181466 0
"rückwärts" 0.00774143603638475 0 0
"rufe" 0.00387071801819237 0 0.00655866727880895
"ruhen" 0 0.00323007849090733 0.00655866727880895
"rührt" 0.00774143603638475 0 0
"saat" 0 0.00646015698181466 0
"sacht" 0 0.00646015698181466 0
"sagte" 0 0.00323007849090733 0.00655866727880895
"sähst" 0.00387071801819237 0.00323007849090733 0
"saint" 0.00774143603638475 0 0
"salamander" 0 0.00646015698181466 0
"samen" 0 0.00323007849090733 0.00655866727880895
"sammeln" 0.00774143603638475 0 0
"sanfte" 0.00387071801819237 0.00323007849090733 0
"sanfter" 0 0 0.0131173345576179
"sanfteren" 0.00774143603638475 0 0
"sangen" 0 0 0.0131173345576179
"sänger" 0.00387071801819237 0.00323007849090733 0
"sank" 0.00774143603638475 0 0
"saum" 0.00387071801819237 0 0.00655866727880895
"säumen" 0 0.00323007849090733 0.00655866727880895
"säuseln" 0 0.00323007849090733 0.00655866727880895
"sausen" 0 0.00646015698181466 0
"savern" 0.00774143603638475 0 0
"schäfertrift" 0.00774143603638475 0 0
"schallen" 0.00387071801819237 0.00323007849090733 0
"schallt" 0.00774143603638475 0 0
"schalten" 0.00387071801819237 0.00323007849090733 0
"schandthat" 0 0 0.0131173345576179
"scharf" 0 0.00323007849090733 0.00655866727880895
"schaudre" 0 0.00323007849090733 0.00655866727880895
"schäumt" 0 0.00646015698181466 0
"schauplatz" 0.00387071801819237 0 0.00655866727880895
"scheid" 0.00387071801819237 0 0.00655866727880895
"scheinet" 0 0.00646015698181466 0
"scheitel" 0.00387071801819237 0.00323007849090733 0
"schelten" 0.00387071801819237 0 0.00655866727880895
"schenken" 0.00387071801819237 0.00323007849090733 0
"scherben" 0 0.00646015698181466 0
"scheu" 0.00774143603638475 0 0
"schicken" 0.00387071801819237 0.00323007849090733 0
"schießen" 0.00387071801819237 0.00323007849090733 0
"schimpf" 0.00387071801819237 0.00323007849090733 0
"schlachtet" 0 0 0.0131173345576179
"schlaf" 0.00387071801819237 0.00323007849090733 0
"schlafe" 0.00387071801819237 0.00323007849090733 0
"schlechter" 0.00774143603638475 0 0
"schleichen" 0 0.00323007849090733 0.00655866727880895
"schleunig" 0.00774143603638475 0 0
"schlich" 0 0.00646015698181466 0
"schlingt" 0 0.00646015698181466 0
"schlummer" 0.00387071801819237 0 0.00655866727880895
"schlünde" 0 0.00646015698181466 0
"schmachtend" 0 0.00646015698181466 0
"schmäht" 0.00774143603638475 0 0
"schmaus" 0 0.00646015698181466 0
"schmeckt" 0 0.00646015698181466 0
"schmeichelt" 0 0.00646015698181466 0
"schmerzenreiche" 0 0.00646015698181466 0
"schmieden" 0.00387071801819237 0.00323007849090733 0
"schmilzt" 0.00774143603638475 0 0
"schmuckkästchen" 0.00387071801819237 0.00323007849090733 0
"schnee" 0 0.00646015698181466 0
"schnellem" 0 0.00323007849090733 0.00655866727880895
"schopfe" 0 0.00646015698181466 0
"schöpfung" 0 0.00646015698181466 0
"schornstein" 0 0.00646015698181466 0
"schreiben" 0.00387071801819237 0.00323007849090733 0
"schreibt" 0 0.00646015698181466 0
"schreien" 0 0.00646015698181466 0
"schreit" 0 0.00646015698181466 0
"schreitet" 0.00387071801819237 0.00323007849090733 0
"schuhu" 0 0.00646015698181466 0
"schuldigen" 0 0 0.0131173345576179
